text,label
大疱性脓疱病打开弹出对话框关闭大疱性脓疱病大疱性脓疱病大疱性脓疱病会导致充满液体的水泡——通常发生在婴儿和2岁以下儿童的躯干、手臂和腿部。大疱性脓疱病打开弹出对话框大疱性脓疱病打开弹出对话框打开弹出对话框关闭大疱性脓疱病大疱性脓疱病引起充满液体的水泡——通常发生在婴儿和2岁以下儿童的躯干、手臂和腿部。闭合性大疱性脓疱病大疱性脓疱病会导致充满液体的水泡——通常发生在婴儿和2岁以下儿童的躯干、手臂和腿部。闭合性大疱性脓疱病大疱性脓疱病会导致充满液体的水泡——通常发生在婴儿和2岁以下儿童的躯干、手臂和腿部。闭合闭合闭合大疱性脓疱病大疱性脓疱病引起充满液体的水泡——通常发生在婴儿和2岁以下儿童的躯干、手臂和腿部。大疱性脓疱病大疱性脓疱病会导致充满液体的水泡——通常发生在婴儿和2岁以下儿童的躯干、手臂和腿部。大疱性脓疱病会导致充满液体的水泡——通常发生在婴儿和2岁以下儿童的躯干、手臂和腿部。瘀斑打开弹出对话框关闭瘀斑瘀斑一种更严重的脓疱病，称为瘀斑，会深入皮肤，导致疼痛的充满液体或脓液的溃疡，并转变为深层溃疡。瘀斑打开弹出对话框瘀斑打开弹出对话框打开弹出对话框关闭瘀斑瘀斑一种更严重的脓疱病，称为瘀斑，会渗透到皮肤更深处，导致疼痛的充满液体或脓液的溃疡，并转变为深层溃疡。闭合性脓疱病脓疱病是一种更严重的脓疱病，称为脓疱病，它会深入皮肤，导致疼痛的液体或脓液充盈的溃疡，并转化为深层溃疡。闭合性脓疱病脓疱病是一种更严重的脓疱病，称为脓疱病，它会深入皮肤，导致疼痛的液体或脓液充盈的溃疡，并转化为深层溃疡。一种更严重的脓疱病，称为脓肿，会渗透到皮肤更深处，导致疼痛的液体或脓液充盈的溃疡，并转化为深层溃疡。脓疱病是脓疱病的一种更严重的形式，称为脓疱病，渗透到皮肤更深处，导致疼痛的液体或脓液充血的溃疡，并转化为深层溃疡。一种更严重的脓疱病，称为脓肿，会渗透到皮肤更深处，导致疼痛的液体或脓液充盈的溃疡，并转化为深层溃疡。脓疱病的主要症状是红色溃疡，通常在鼻子和嘴巴周围。溃疡很快破裂，渗出几天，然后形成蜂蜜色的外壳。溃疡可以通过触摸、衣服和毛巾扩散到身体的其他部位。瘙痒和疼痛一般是轻微的。一种不太常见的称为大疱性脓疱病的疾病会导致婴幼儿躯干上出现更大的水泡。脓肿是脓疱病的一种严重形式，会导致疼痛的充满液体或脓液的溃疡。,23
我发烧了，脸上有疮。伤口需要很长时间才能愈合，并且正在被感染。,23
皮疹、高烧、鼻周红肿、黄痂、软泥,23
我的鼻子和脖子附近有红色的小疮，疼痛和发炎。我也在发高烧。,23
我脸上有皮疹，而且越来越严重。非常疼，已经开始渗出黄色液体。,23
我有皮疹，开始是鼻子和脖子附近的小红疮。最近几天疮变得更加疼痛和发炎，我还发高烧。,23
我的脸和鼻子已经长疮几天了。我不知道是什么原因造成的。我脸上的疮肿了，摸起来很痛，我有灼热感，皮肤发红。我也感到有点发烧和头痛。,23
我发烧又头疼。我鼻子附近有疮，脖子上有皮疹。我现在真的很纠结。,23
我的皮肤上有皮疹。它主要在我的鼻子附近，但它正在扩散到我身体的其他部位。我担心这个。,23
我脸上长了皮疹。我鼻子周围有小疮，渗出黄色的东西。疮真的很痛。,23
我注意到我脸上的疮需要很长时间才能愈合，而且更容易被感染。我脸颊上的疮很大，很痛，很难治疗。我似乎无法摆脱他们。,23
我脸上有疮，流着清澈的液体。我每天晚上还发高烧发冷，很难入睡。,23
我脸上长了疹子，真的很疼。我的鼻子周围有小水泡，它们在渗出黄色的液体。,23
我发烧，头痛，手臂和脸上有皮疹。我还担心鼻子和嘴唇周围的红疮。,23
我脸上和鼻子附近有红肿。皮疹在我的脖子和胸部迅速蔓延。,23
我脸上有皮疹，鼻子附近有疮。溃疡是红色的，疼痛的，并有黄色的软泥。,23
我的脸颊和鼻子上有皮疹，并蔓延到我的脖子和胸部。我也发烧了。,23
我脸上有疮，主要在鼻子和嘴唇附近。他们是痛苦的，并有黄色或铁锈色的分泌物。,23
我鼻子上的疮已经结痂了，很难摸。它曾经泄漏一种黄锈色的液体，使用药物治疗需要更长的时间。,23
我脸上和鼻子附近有皮疹。它已经在那里几天了，它开始沿着我的胳膊和腿蔓延。,23
我的脸、脖子和胳膊上有皮疹。它是红色的，燃烧着。我很担心。,23
我已经发烧几天了，鼻子周围有疮，身上有皮疹。疮真的很厉害，我觉得很不舒服。,23
我脸上长了皮疹。我鼻子周围有小疮，非常疼。有时会有黄色的液体从疮中流出。,23
我的鼻子上有皮疹，开始很小，但已经变大，现在又红又渗。很疼，我想可能是感染。,23
我已经发烧几天了，现在鼻子附近都长疮了。疮很痛，我觉得不舒服。,23
我的鼻子和嘴巴周围有皮疹，它正在扩散到我身体的其他部位。我也发烧了。,23
我的皮肤上有一个红色的、凸起的、充满液体的皮疹。摸起来很痛，我发烧了。,23
我最近情绪很低落，我的尿闻起来很难闻。我好像憋不住尿，肾也疼。我也一直渴望我平时不喜欢的东西。,24
排尿灼热、膀胱不适、尿臭、尿感持续,24
排尿烧灼感、膀胱不适、尿感持续,24
我不得不比平时更频繁地上厕所，我的尿液浑浊，气味难闻。我也一直觉得发烧。,24
我腹部疼痛，经常发烧。我突然有强烈的尿尿欲望。疼痛几乎是持续的，并经常在夜间增加。我的尿几乎总是有臭味。我也觉得我没有完全排空我的膀胱。,24
排尿灼热、尿臭、尿感持续,24
我小便时有灼热感，小腹疼。我也有低温，感觉很虚弱。,24
我的骨盆疼痛，并且呕吐很多。有时候我的尿里有血，而且很难闻。我还会头疼，失眠。,24
我一直在尿血。我小便时有时会感到胃不舒服。我经常感觉发烧。,24
我经常尿尿，尿尿的时候很疼。有时候我看到尿里有血，而且很难闻。我担心我感染了。我该怎么办？,24
我发烧了，肚子疼。我一直都要尿尿，尿尿的时候很疼。疼痛总是存在，晚上会更严重。我的尿闻起来很臭。,24
我不得不大量小便，但当我小便时，会很痛，而且我只能小便一点点。尿液浑浊带血，有时气味难闻。我也觉得恶心。,24
我已经发烧四天了，尿都是血。我的头很疼，尿也很难闻。我觉得我不能控制我什么时候需要尿尿。,24
膀胱不适、尿臭、尿感持续,24
我小腹疼，感觉一直要尿尿。当我撒尿的时候，它会燃烧，我觉得我没有把所有的东西都拿出来。我也一直感到很冷很虚弱。,24
我的尿里一直有血。有时候我尿尿的时候会恶心。这几乎经常与我发高烧相吻合。我也觉得我一直都要尿尿。,24
我有强烈的尿频冲动，尤其是在晚上。我的尿液浑浊，有一股强烈的气味。我也发烧了。,24
我尿血，有时小便时会恶心。我的尿液中也有难闻的气味，有时晚上会发高烧。我很担心。你能帮我吗？,24
我有时尿血，我觉得胃不舒服。我晚上也会很热，尿也很难闻。,24
我总是要去洗手间，但我只尿一点点。我的胃很疼，我似乎无法控制自己撒尿的冲动。,24
我的尿里有一股奇怪的气味，有红色的也有黑色的，两者都有。我的体温一直波动很大，让我夜不能寐。,24
我一直很难尿尿。我走的时候很疼，还流着血。我头疼，尿也很难闻。我控制不了什么时候该走，走的时候真的很急。,24
在过去的三天里，我一直体温过低，尿血。我的尿闻起来很难闻，我的头好疼。我不能控制我什么时候需要尿尿。,24
排尿灼热、膀胱不适、尿臭,24
我不得不不断地去洗手间撒尿，但我似乎无法排空我的膀胱。我有非常强烈和无法控制的尿尿冲动，有时我的尿尿是黑色或带血的。,24
我经常去洗手间，但只有一点点出来。我肚子疼，无法控制自己尿尿的欲望。,24
我的下腹部一直很疼。感觉小便的时候可能会爆炸。我也一直感到虚弱，体温一直很低。,24
我有时尿血，感觉有点不舒服。我有时也有很难闻的尿味，晚上会很热。,24
我尿尿的次数比平时多得多。有时候尿尿的时候会疼，尿的时候带血，很难闻。我想我感染了，我该怎么办？,24
我经常上厕所，但只有几滴尿出来。我有严重的胃痛和强烈的排尿欲望。,24
我的尿又黑又带血，而且有一股很难闻的气味。我一直体温波动，晚上睡不着,24
我一直尿血。我尿尿后也觉得不舒服，一直在发烧。,24
我排尿时有灼热感，我的尿液经常是黑色、红色，并且有一种非常奇怪的气味。我也一直在经历非常有规律的温度变化，这通常会阻止我晚上睡觉。,24
我一直尿血。我还觉得我几乎发烧，有时小便时会感到恶心。,24
我经常尿尿，很疼。我也一直在尿血。我该怎么办？,24
我排尿有很多困难。我觉得我必须一直去，当我去的时候，很痛。我的尿也是浑浊的，有很浓的气味。,24
我的尿尿一直有问题。它闻起来很奇怪，有时是红色或黑色的。我也一直失眠，因为我的体温一直在变化。,24
我小便时有灼热感。有时候真的很痛，尿也很难闻。我必须尿尿更频繁，尤其是在晚上。,24
我尿血，有时小便时会感到恶心。我晚上也发高烧，尿也很难闻。,24
我的膀胱一直很痛，而且经常起床撒尿。,24
我一直在呕吐，骨盆疼痛。我的尿有时有血，有时闻起来很难闻。因为偏头痛，我有时难以入睡。,24
我小便的时候一直很疼，而且很烫。我还发烧，感觉一直要尿尿。,24
我一直有频繁的小便冲动，但当我去洗手间时，我只排出一点点尿液。尿尿也疼，尿浑浊，有很浓的气味。我也一直感到恶心和呕吐。,24
我的尿里有一股强烈的气味，而且是浑浊的。我一直在发烧，晚上需要多小便。,24
我的小腹一直很疼，小便的时候感觉膀胱就要爆炸了。自从这些症状开始以来，我也一直感到非常虚弱，体温很低。,24
寒战、乏力、咳嗽、高烧、呼吸困难、出汗、不适、痰、胸痛、心率加快、痰锈,25
寒战、乏力、咳嗽、高烧、出汗、不适、痰、胸痛、心率加快、痰锈,25
寒战、乏力、高烧、气喘、出汗、不适、痰、胸痛、心率加快、痰锈,25
我呼吸困难，感觉很不舒服。我出了很多汗，喉咙也很痛。我胸口疼，心跳加速。我咳出很多粘液，而且是棕色的。,25
我最近感觉很疲惫。我一直咳嗽不退，咳嗽的时候就开始疼了。我感到胸口发紧，心跳加速。我还咳出了一些颜色奇怪的痰。,25
我一直感到非常疲惫和疼痛，我不停地咳嗽。当我这样做的时候，我的胸部很痛，我的心脏感觉像在加速。我一直咳出很多恶心的棕色粘液。,25
寒战、乏力、咳嗽、高烧、呼吸困难、出汗、不适、胸痛、心率加快、痰锈,25
疲劳、咳嗽、高烧、呼吸困难、出汗、不适、痰、胸痛、心率加快、痰锈,25
寒战、咳嗽、高烧、呼吸困难、出汗、不适、痰、胸痛、心率加快、痰锈,25
我最近感觉很不舒服。我咳嗽、发冷、发高烧，而且呼吸困难。我也出了很多汗，感觉虚弱和疲惫。我也有一些又浓又黑的痰。我的心跳也一直在加速。,25
寒战、乏力、咳嗽、呼吸困难、出汗、不适、痰、胸痛、心率加快、痰锈,25
我呼吸困难。我出了很多汗，感觉不舒服。我胸口疼，喉咙里有很多粘液。我咳出了痰，颜色很奇怪。,25
我一直在咳嗽，感觉又冷又累。我发烧了，呼吸困难。我出了很多汗，感觉虚弱和不舒服。我有一些又浓又黑的痰。,25
我一直感到又累又痛，而且我似乎无法摆脱这种咳嗽。当我咳嗽的时候，我的胸口很痛，我的心脏感觉像在狂跳。我还咳出了很多难闻的锈色痰。,25
我呼吸困难，出了很多汗。我喉咙里有很多粘液，我觉得不舒服。我胸口疼，心跳加速。我咳出红色粘液。,25
我发高烧了，呼吸不好。我心跳加速，汗流浃背，感觉又冷又累。我也要咳出一些棕色的痰了。,25
我最近感觉很不舒服。我发烧、发冷、疲劳、咳嗽和呼吸困难。我也出了很多汗，感觉很虚弱。我也有过一些痰，又浓又黑。,25
寒战、乏力、咳嗽、高烧、呼吸困难、不适、痰、胸痛、心率加快、痰锈,25
我感觉真的很热。我呼吸不好。我出了很多汗。我在发抖。我真的很累。我的心跳得很快。我咳嗽时会有一些棕色的东西冒出来。,25
我呼吸困难，出了很多汗。我感觉真的很不舒服，喉咙里都是痰。我胸口疼，心跳加速。我咳出很多棕色粘稠的粘液。,25
我呼吸困难，出了很多汗。我感觉真的很不舒服，喉咙里都是痰。我胸口疼，心跳加速。我咳出很多粘液，而且是红色的。,25
我一直感觉很糟糕，发高烧，呼吸急促，出汗，发冷，极度疲劳。我心跳加速，一直咳出很多棕色的痰。,25
我呼吸困难，我真的很不舒服。我喉咙里满是痰，出了很多汗。我心跳加速，胸口疼。我咳出红色粘液。,25
我呼吸困难。我咳出很多粘液。我胸口疼。我出了很多汗。我觉得真的不舒服。,25
我呼吸困难，发高烧。我出了很多汗，感觉又冷又累。我的心跳非常快，我有一些褐色的痰。,25
我出了很多汗，喘不过气来。我觉得真的很不舒服，喉咙里满是粘液，心跳加速，胸口疼。我咳出浓稠的锈色粘液。,25
我出了很多汗，喘不过气来。我喉咙里满是痰，感觉糟透了。我心跳加速，胸口疼。我在咳棕色的东西。,25
寒战、乏力、咳嗽、高烧、呼吸困难、出汗、痰多、胸痛、心率加快、痰锈,25
我呼吸困难，出了很多汗。我觉得很不舒服，喉咙里有很多粘液。我胸口疼，心跳加速。我咳出很多看起来像铁锈的黑色粘液。,25
我呼吸困难，发烧很高。我汗流浃背，浑身发抖。我的心跳加速，我真的很累。我也要咳出一些棕色的痰了。,25
我呼吸困难，感觉很不舒服。我出了很多汗，喉咙里都是痰。我胸口疼，心跳加速。我咳出的粘液是棕色的。,25
我汗流浃背，喘不过气来。我喉咙里满是痰，感觉很难受。我心跳加速，胸口疼。我咳出粘稠的棕色粘液。,25
过去几天我一直感觉很不舒服。我发烧了，喘不过气来，咳了很多痰。我胸口疼，心跳加速。,25
我最近感觉很不舒服。我发高烧，发冷，咳嗽，呼吸困难。我也出了很多汗，感觉很虚弱和疲惫。我也有一些浓稠的红色痰。,25
我呼吸困难，我真的很不舒服。我出了很多汗，喉咙里都是粘液。我胸口疼，心跳加速。我咳出了黑色的粘液。,25
我呼吸困难，感觉快要淹死了。我咳出很多痰，胸口疼。我也出了很多汗，心跳加速。,25
我一直觉得很冷，我太累了。这咳嗽我好像抖不住，咳嗽的时候就疼。我胸口疼，心跳加速。我咳出的粘液是令人恶心的褐色。,25
我最近感觉很不舒服。我一直咳嗽得很厉害，呼吸也很困难。我也一直在发冷和发烧。我一直感到很虚弱和疲惫。我也一直咳出很多痰。,25
我最近感觉很虚弱和寒冷，而且咳嗽不会消失。我咳嗽的时候胸口疼，心怦怦直跳。我一直在咳出锈棕色的粘液。,25
过去几天我一直感觉很不舒服。我发高烧，呼吸急促，咳出很多痰。我也在出汗，感觉发冷，真的很累。,25
我一直感到很累很痛，而且我的咳嗽一直没有停止。我咳嗽的时候很疼，胸口也很紧。我还咳出了很多难看的粘液。,25
几天来，我一直发冷、疲劳和咳嗽。我也出了很多汗，感觉虚弱和不适。我有一些粘稠的黑色痰，我的胸部很痛。我的心跳也一直在加速。,25
我最近呼吸很困难，咳了很多痰。我也一直感到非常疲劳和虚弱，我一直在发冷和发烧。我胸口疼，心跳加速。,25
我最近咳嗽得很厉害，深呼吸的时候很疼。我也感到又冷又累，我的心脏跳得很快。当我咳嗽时，我有时会咳出有点带血的痰。,25
我在燃烧，我喘不过气来。我汗流浃背，浑身发抖，好累。我心跳加速，咳出棕色的东西。,25
肺炎的症状和体征从轻微到严重不等，取决于引起感染的细菌类型、年龄和整体健康状况等因素。轻微的体征和症状通常类似于感冒或流感，但持续时间更长。肺炎的体征和症状可能包括：呼吸时胸痛或咳嗽意识模糊或精神意识改变（65岁及以上的成年人）咳嗽，可能产生痰疲劳发热、出汗和寒战低于正常体温（65岁以上的成年人和免疫系统弱的人）恶心、呕吐或腹泻呼吸急促新生儿和婴儿可能没有任何感染迹象。或者他们可能会呕吐，发烧和咳嗽，出现不安或疲劳和没有活力，或呼吸和进食困难。何时看医生如果你呼吸困难、胸痛、持续发烧102华氏度（39摄氏度）或更高，或持续咳嗽，尤其是咳脓，请去看医生。这些高危人群中的人去看医生尤为重要：65岁以上的成年人有体征和症状的2岁以下儿童有潜在健康问题或免疫系统减弱的人接受化疗或服用抑制免疫系统的药物的人对于一些老年人和患有心力衰竭或慢性肺部疾病的人来说，肺炎可能很快成为威胁生命的疾病。,25
消化不良、食欲不振、腹痛、气体排出、内痒,26
呕吐、消化不良、食欲不振、腹痛、气体排出,26
呕吐、食欲不振、腹痛、气体排出、内痒,26
呕吐、消化不良、食欲不振、腹痛、气体排出、内痒,26
呕吐、消化不良、食欲不振、气体排出、内部瘙痒,26
呕吐、消化不良、腹痛、气体排出、内痒,26
呕吐、消化不良、食欲不振、腹痛、内痒,26
我胃痛得夜不能寐。我上完厕所，感觉很累，不想吃东西。我总是很紧张。,26
我胃痛得厉害，必须服用抗酸剂来缓解。我也有很多胃灼热。我已经瘦了很多，我发现很难增加体重。,26
我的胃有灼热感，躺下时更严重。我也会在吃了某些食物后感到疼痛，比如辛辣或酸性的食物。有时我吃了这些食物后会拉稀。,26
我的排便发生了变化。他们便秘和腹泻。我没有精力，没有胃口，一直觉得筋疲力尽。,26
我现在便血有一段时间了，我也感觉很虚弱。我想我可能贫血了。,26
我因为胃痛睡不着觉。上完厕所我也很累，也没什么胃口。我一直感到很焦虑。,26
我便血已经有一段时间了，我也感到虚弱和疲劳。我想我可能得了贫血。,26
我吞咽食物有困难，经常有食物卡在喉咙里的感觉。我经常打嗝和腹胀。我嘴里有一股持续的酸味,26
我吃了某些食物后胃痛，比如热的或酸性的食物。我有时也会拉稀。弯腰或躺下会让我的胃感觉更糟。,26
我的上腹部有灼热感，我经常感到恶心、胃灼热和消化不良。,26
我有强烈的饥饿感和饥饿感。有时我会腹部绞痛和痉挛。饭后有腹胀和胀气，使我很不舒服,26
因为大便出血，我失血过多，缺铁过多，现在又贫血，感觉很虚弱。,26
我一直很饿，吃得很多。我的胃有时会痛和抽筋。我吃完饭又胀气，很疼。,26
我嘴里有酸味。我经常打嗝和打嗝。我的上腹部有一种压力感或饱胀感。,26
我的胃有一种时好时坏的灼热感。我也有胃灼热、消化不良和恶心。,26
我胃痛得厉害，睡不着觉。我也觉得真的很焦虑，没有胃口。,26
我胃痛得厉害，我必须服用抗酸剂来缓解。我已经瘦了很多，而且似乎再也反弹不回来了。我的嘴很疼。,26
我一直在减肥，似乎再也反弹不回来了。我用抗酸剂来缓解疼痛和不适。我的嘴好难受。,26
我胃痛，当我弯腰或躺下时会更严重。当我吃某些食物时，如辛辣或酸性食物，我也会感到不适。这有时会导致我拉便。,26
我的胃有灼热感，我必须使用抗酸剂来消除它。我体重减轻了，但很难反弹回来。,26
我的胃有一种时好时坏的灼热感。我吃饭和躺下的时候更糟。我也有胃灼热和消化不良。,26
我的上腹部有一种时好时坏的灼热感。我也有胃灼热、消化不良和恶心。,26
我的胃一阵灼痛，时好时坏。当我吃某些食物时，比如辛辣或酸性食物，情况会更糟。我有时也会拉便。,26
当我弯腰或躺下时，我的胃会更痛。我吃了某些食物后会感到疼痛，比如热的或酸性的食物。我有时会因此拉便。,26
我的胃一阵灼痛，时好时坏。我也没有食欲和精力，经常感到非常疲劳。,26
我的胃一阵灼痛，时好时坏。感觉一直要打嗝，经常觉得胃灼热。我嘴里也有酸味。,26
我吞咽食物有困难，感觉食物卡在喉咙里了。我也觉得浮肿，打嗝很多。我每次吃饭都有不好的回味。,26
我的胃一阵灼痛，时好时坏。我吞咽有问题，感觉浮肿和胀气。我嘴里有苦味。,26
我一直便秘和腹泻。我也缺乏精力和食欲。,26
我吞咽困难，感觉食物卡在喉咙里了。我打嗝很多，感觉浮肿。我嘴里一直有不好的味道。,26
我一直胃痛和胃灼热。我也一直觉得很累，没有胃口。,26
我的胃一阵灼痛，时好时坏。我也有很多气体和腹胀。我一直在减肥，不想吃东西。有时我有黑色柏油样的大便，呕吐物中有血。,26
我嘴里有酸味。我经常打嗝和打嗝。我的上腹部有压力或饱胀感。,26
我胃痛得夜不能寐。我上完厕所就累了，不想吃东西了。我一直都很担心。,26
我便血已经有一段时间了，我感到非常虚弱和疲劳。我想我可能失血过多。,26
我嘴里有酸酸的味道。我经常打嗝和打嗝。我的上腹部有一种持续几个小时的压迫感或饱胀感。我上腹部疼，吃东西的时候更疼。,26
我一直在经历便秘和腹泻。我也是食欲不振，精力不足。,26
我嘴里有酸味。我经常打嗝和打嗝。我的上腹部感觉很饱或者有压力。,26
呕吐、皮肤发黄、腹痛、腹胀、饮酒史、液体超载,27
呕吐、皮肤发黄、腹痛、胃胀、腹胀、液体超载,27
呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,27
呕吐、皮肤发黄、胃胀、腹胀、饮酒史、液体超载,27
呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史,27
呕吐、皮肤发黄、腹痛、胃部肿胀、饮酒史、液体超载,27
皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,27
酒精性肝炎最常见的症状是皮肤发黄和眼白（黄疸）。其他体征和症状包括：食欲不振恶心和呕吐腹部压痛发烧，通常轻度疲劳和虚弱营养不良在酒精性肝炎患者中很常见。大量饮酒会抑制食欲，酗酒者的大部分热量来自酒精。严重酒精性肝炎出现的其他体征和症状包括：腹部积液（腹水）、意识模糊和行为改变，这是由于通常由肝脏、肾脏和肝脏分解和清除的毒素积聚所致,27
呕吐、腹痛、胃胀、腹胀、饮酒史、液体超载,27
我正在锻炼，突然感到头晕目眩。我还头痛和胸痛。从那以后，我一直难以平衡自己。,28
我一直头痛、胸痛、头晕，注意力难以集中。我也注意到我的平衡被打破了。,28
我正在健身，突然感到头痛、胸痛和头晕。从那以后，我一直很难保持平衡。,28
在一次会议中，我突然感到头痛、胸痛和头晕。从那以后，我就很难集中注意力和专注于这个话题。,28
我已经头疼胸痛几天了，今天我也开始感到头晕目眩。,28
我一直头痛、胸痛和头晕。我也很难集中精力完成任务。,28
我一直感到头晕目眩，注意力难以集中。,28
我一直感到头昏眼花，我也注意到我越来越频繁地头痛。,28
我一直感到头晕目眩，保持平衡也有问题。我也注意到我的注意力和集中力一直在下滑。,28
我下班开车回家，突然感到头痛、胸部不适和头晕。从那以后，我开车时就很难集中注意力。,28
我一直很难集中注意力。我还经历了平衡问题、头痛、胸痛和头晕。,28
我一直感到头晕目眩，也很难保持平衡。我也有过头痛，一直没有消失。,28
我一直头疼，感觉头上有一条紧紧的带子，我还一直胸痛和头晕。,28
我头疼了一整天，而且越来越厉害了。我也有胸痛和头晕。我很难集中注意力。,28
我现在感觉不舒服有一段时间了。我头痛，胸痛，感觉不稳定，平衡有问题。我也很难集中注意力。,28
头痛、胸痛、头晕、失去平衡、注意力不集中,28
头痛，胸痛，失去平衡，注意力不集中,28
我正在走路，突然感到头痛、胸痛和头晕。从那以后我就很难集中注意力。,28
头痛、头晕、失去平衡、注意力不集中,28
头痛、胸痛、头晕、注意力不集中,28
我一直头疼胸痛，还晕倒过几次。我也注意到我很难集中注意力。,28
胸痛、头晕、失去平衡、注意力不集中,28
我一直胸痛、头痛和头晕。,28
我一直头痛、胸痛、头晕，注意力难以集中。我也感觉失去了平衡。,28
头痛、胸痛、头晕、失去平衡,28
我一直头痛、胸痛、头晕，注意力难以集中。,28
我一直感到头晕目眩，平衡也有困难。我也有过挥之不去的头痛。,28
我一直感到头晕和焦虑，而且很难集中注意力。,28
我一直头痛、胸痛和头晕。我也觉得自己失去了平衡，无法集中注意力。,28
我头痛胸痛已经有一段时间了，而且越来越严重。我有时也会感到头晕目眩。我不知道发生了什么，但我很担心。,28
我一直很难集中注意力，我一直感到头晕。我还头疼和胸痛。,28
我的平衡一直有问题，我一直胸痛，头痛，全身疼痛。我也很难集中注意力。,28
我头疼了一整天，而且越来越厉害了。我也有胸痛和头晕。我很难集中精力工作。,28
我最近一直头疼头晕。我也觉得我不能像以前那样集中注意力了。,28
我一整天都感觉很好，但在下班开车回家的路上突然出现头痛、胸痛和头晕。从那以后，我很难集中精力在路上。我不确定我怎么了，但我很担心。,28
我一直头疼胸痛。我也一直感到头晕和不稳定。我也很难集中注意力。,28
我一直感到头昏眼花，也很难集中注意力。,28
我一直头疼，胸痛，感觉不稳定，失去平衡。我也一直感觉不舒服，注意力不集中。,28
我一直头痛、胸痛和头晕。我工作时很难集中注意力。,28
我一直头痛、胸痛和头晕。工作时很难集中注意力。,28
我头疼了一整天，胃都不舒服。我也很难集中精力工作。,28
我一直头痛、胸部不适、头晕，注意力难以集中。,28
我一整天都头疼胸痛，还觉得头晕目眩，站立不稳。,28
我一直头痛、胸痛、头晕，平衡能力也有问题。我也很难集中注意力。,28
这几天我一直头疼。感觉太阳穴一阵剧痛。我也有胸痛和头晕。,28
我一直头痛、胸痛、头晕，站直也有困难。我也觉得我不能像以前那样集中注意力了。,28
呕吐、呼吸困难、出汗、胸痛,29
呼吸困难、出汗、胸痛,29
呕吐、呼吸困难、胸痛,29
呕吐、呼吸困难、出汗,29
呕吐、出汗、胸痛,29
咳嗽，高烧，呼吸困难，家族史，粘液痰,30
我一直感到很累很虚弱，而且我还咳嗽不止。我发烧真的很高，呼吸困难。我一直咳出很多粘液。,30
疲劳、咳嗽、高烧、呼吸困难、家族史、粘液痰,30
我一直呼吸困难，咳嗽，感觉筋疲力尽。我一直咳出很多粘稠的东西，还发烧了。我只是觉得很累很累。,30
我一直在咳嗽，我真的很累。我发烧了，呼吸困难。我也咳出很多粘液。,30
疲劳、咳嗽、高烧、呼吸困难、粘液痰,30
我一直呼吸困难，咳出很多粘液。我也感到很累很虚弱。,30
我一直在咳嗽，呼吸困难。我还咳出了很多粘稠的唾液。我一直感觉很累，还发烧了。,30
我一直在发烧、咳嗽和呼吸急促。我还咳出了很多又稠又粘的唾液。我感觉真的很累，筋疲力尽。,30
疲劳、咳嗽、高烧、呼吸困难、家族史,30
我已经咳嗽了好几天了。我一直很难喘口气，我一直感到非常疲惫。我咳嗽的时候也会产生很多粘液。,30
嘿，爸爸妈妈，我最近感觉很累，而且我还咳嗽不止。我发烧真的很高，呼吸也变浅了。我也一直咳出很多粘液，粘稠的痰。,30
疲劳，高热，呼吸困难，家族史，粘液痰,30
疲劳、咳嗽、呼吸困难、家族史、粘液痰,30
我一直呼吸困难，咳嗽得很厉害。我还发烧，感觉很虚弱。我不确定我是怎么了，但我担心可能是什么严重的事情。,30
疲劳、咳嗽、高烧、家族史、粘液痰,30
我发烧了，不能用鼻子和嘴呼吸。我累了，一直在咳粘液。你能推荐一些药物吗？,30
我一直呼吸困难，咳嗽得很厉害。我一直咳出很多粘稠的粘液痰，还发高烧。,30
我呼吸困难，咳出很多粘液。我还发烧，感觉非常虚弱和疲惫。,30
我已经呼吸困难好几天了。我发高烧，感觉很累。你能给我推荐一些药物吗？,30
我咳嗽了几天，感觉真的很虚弱很累。我发高烧，呼吸越来越困难。我也咳出很多粘液。,30
我一直呼吸困难，咳嗽得很厉害。我也一直在发烧，感觉真的很累。我不知道发生了什么，但我很担心。,30
我最近呼吸困难。我感觉呼吸不到足够的空气，胸口发紧。我也一直在咳嗽，我一直在产生很多粘液。,30
我一直在咳嗽，呼吸困难。我也真的很累，筋疲力尽。我一直咳出很多粘稠的东西。我也发烧了。,30
我一直呼吸困难，咳出很多粘液。我也一直觉得很累。,30
我一直呼吸困难，咳嗽得很厉害。我也真的很累。我一直咳出很多粘稠的东西。处理这一切真的很难。,30
我一直呼吸困难，咳嗽不止，感觉筋疲力尽。我发烧了，一直咳出很多又稠又粘的粘液。处理这件事我太累了。,30
我最近呼吸很困难。我一直咳出很多痰，胸口发紧。我也感到很累很虚弱。,30
我一直呼吸困难，咳嗽不停，我筋疲力尽。我一直咳出很多粘稠的东西，而且还发烧了。我只是太累了。,30
我咳嗽不止，呼吸困难。我也真的很虚弱很累，发烧真的很高。我咳出了很多粘液，我真的很生气，很沮丧。,30
我咳嗽得很厉害，真的很累。我发高烧，呼吸微弱。当我咳嗽时，会有很多唾液流出来。,30
我最近呼吸困难。我干咳，咳出很多粘液。我还发烧，我感到非常虚弱和疲劳。,30
