,text,label
5326,背痛、颈痛、头晕、失去平衡,186.0
5327,我出了很多汗，喘不过气来。我喉咙里满是痰，感觉糟透了。我心跳加速，胸口疼。我在咳棕色的东西。,766.0
5328,我的胳膊、腿和胸部出现皮疹已经有几个星期了。又红又痒，还长满了干燥的鳞状斑点。我的关节也有些疼痛。,822.0
5329,在睡眠期间，儿童睡眠呼吸暂停的症状可能包括：打鼾。呼吸暂停。不安的睡眠。鼻息、咳嗽或窒息。口呼吸。夜间出汗。尿床。睡眠恐惧。患有阻塞性睡眠呼吸暂停的婴幼儿并不总是打鼾。他们可能只是扰乱了睡眠。白天，患有睡眠呼吸暂停的儿童可能：在学校表现不佳。很难集中注意力。有学习问题。有行为问题。体重增加不佳。极度活跃。,730.0
5330,我有一种食物或酸倒流到喉咙里的感觉。我胸痛，如果我躺下会更严重。我经常胃灼热或消化不良，吃完食物后呕吐出来,403.0
5331,我发烧了，感觉头昏眼花。我的心怦怦直跳，我的头真的很模糊。我不能正常思考，一切看起来都很模糊。,308.0
5332,寒战、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
5333,呕吐、呼吸困难、出汗、胸痛,447.0
5334,呕吐、呼吸困难、出汗、胸痛,447.0
5335,呕吐、呼吸困难、出汗、胸痛,447.0
5336,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
5337,头发向内生长的迹象和症状包括：微小、肿胀的肿块在你刮胡子、用镊子或打蜡的地方小肿块看起来像水泡或充满脓液小肿块比周围的皮肤更暗（色素沉着过度）灼热或刺痛发痒的头发呈环状，因为发尖弯曲并生长到皮肤中,524.0
5338,我肌肉无力，背痛。我一直感到头晕目眩，脖子疼。,186.0
5339,过去几天我一直感觉很不舒服。我发高烧，发冷，还很痒。我也一直在呕吐和出汗。我头疼，全身恶心疼痛。,596.0
5340,疲劳、体重增加、情绪波动、嗜睡、头晕、脸和眼浮肿、甲状腺增大、指甲变脆、四肢肿胀、抑郁、易怒、月经异常,511.0
5341,背痛、四肢无力、颈痛、头晕、失去平衡,186.0
5342,寒战、呕吐、乏力、体重减轻、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
5343,我一直感到颈部肌肉无力和僵硬，关节肿胀。这让我很难在不感到僵硬和不舒服的情况下四处走动。,72.0
5344,胃痛、舌溃疡、呕吐、咳嗽、胸痛,412.0
5345,肌肉无力、颈部僵硬、关节肿胀、运动僵硬、行走疼痛,72.0
5346,疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,504.0
5347,关节疼痛，颈痛，膝痛，关节肿胀，行走疼痛,700.0
5348,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
5349,我一直头痛、胸痛和头晕。我也觉得自己失去了平衡，无法集中注意力。,500.0
5350,呕吐、眼窝凹陷、脱水、腹泻,402.0
5351,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
5352,关节痛、呕吐、皮肤发黄、尿黑、恶心、食欲不振、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,464.0
5353,我有哮喘，会导致喘息和呼吸问题。我也经常头痛和发烧。我总是很累。,35.0
5354,胃痛、胃酸过多、舌溃疡、呕吐、咳嗽、胸痛,412.0
5355,关节痛、呕吐、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,468.0
5356,我的脸、脖子和胳膊上有皮疹。它是红色的，燃烧着。我很担心。,515.0
5357,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛,275.0
5358,四肢无力，颈部疼痛，头晕，失去平衡,186.0
5359,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，易怒，视力障碍,630.0
5360,呕吐、头痛、恶心、旋转、失去平衡、站立不稳,0.0
5361,头痛、恶心、旋转、失去平衡、站立不稳,0.0
5362,我现在感觉不舒服有一段时间了。我头痛，胸痛，感觉不稳定，平衡有问题。我也很难集中注意力。,500.0
5363,我已经有几天便秘和腹痛了。疼痛越来越严重，这真的影响了我的日常生活。我也感到很累很虚弱。,1026.0
5364,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
5365,体征和症状取决于适应障碍的类型，并且因人而异。在应对压力事件时，你会经历比正常预期更多的压力，这种压力会给你的生活带来重大问题。适应障碍会影响你对自己和世界的感受和思考，也可能会影响你的行动或行为。一些例子包括：感到悲伤、绝望或不喜欢你过去喜欢的事情经常哭泣担心或感到焦虑、紧张、神经过敏或压力过大睡眠问题食欲不振难以集中注意力感到不知所措难以在日常活动中发挥作用退出社会支持避免重要的事情如去工作或支付账单自杀想法或行为适应障碍的症状在压力事件发生后三个月内开始，并在压力事件结束后持续不超过6个月。然而，持续或慢性适应障碍可能会持续6个月以上，特别是如果压力源是持续的，如失业。何时去看医生通常压力源是暂时的，随着时间的推移，我们会学会应对它们。适应障碍的症状会好转，因为压力减轻了。但是有时候压力事件仍然是你生活的一部分。或者一个新的压力情况出现，你再次面临同样的情绪斗争。如果你继续挣扎，或者每天都有困难，就和你的医生谈谈。你可以接受治疗，帮助你更好地应对压力事件，并再次对生活感觉更好。如果你对孩子的适应或行为有顾虑，可以和孩子的儿科医生谈谈。自杀的想法或行为如果你有伤害自己或他人的想法，立即拨打911或当地的急救电话，去急诊室，或向信任的亲戚或朋友倾诉。或者联系自杀热线。在美国，拨打或发短信988联系988自杀与危机热线，该热线每周7天、每天24小时提供服务。或者使用生命线聊天。服务是免费和保密的。,20.0
5366,呕吐、皮肤发黄、腹痛、胃胀、腹胀、液体超载,33.0
5367,寒战、呕吐、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
5368,喉咙贴片，高烧，婚外情,27.0
5369,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
5370,关节痛、呕吐、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,468.0
5371,疲劳、咳嗽、高烧、呼吸困难、家族史、粘液痰,149.0
5372,腿筋受伤通常会导致大腿后部突然剧痛。也可能有“爆裂”或撕裂的感觉。肿胀和压痛通常在几个小时内出现。沿着腿的后部可能会有瘀伤或皮肤颜色的变化。有些人肌肉无力，或者无法将重量放在受伤的腿上。,438.0
5373,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、淋巴结肿大、不适、全身红斑,193.0
5374,许多视网膜疾病都有一些共同的体征和症状。这些可能包括：看到漂浮的斑点或蜘蛛网模糊或扭曲（直线看起来像波浪）视觉缺陷在侧面视觉丧失视力你可能需要试着用每只眼睛单独观察才能注意到这些。,851.0
5375,成釉细胞瘤通常不会引起任何症状，但体征和症状可能包括疼痛和下颌肿块或肿胀。如果不进行治疗，肿瘤会变得非常大，扭曲下面部和下颌的形状，并使牙齿错位。,39.0
5376,寒战、呕吐、乏力、高烧、头痛、恶心、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
5377,我有鼻塞和鼻塞。我晚上也有僵硬和胸痛。我尝不到也闻不到任何东西。,35.0
5378,疲劳、情绪波动、体重减轻、坐立不安、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,502.0
5379,关节痛、呕吐、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄,467.0
5380,排尿灼热、膀胱不适、尿臭、尿感持续,1035.0
5381,皮疹，脓疱，黑头,7.0
5382,皮疹、高烧、水疱、鼻周红肿、黄痂、软泥,515.0
5383,呕吐、头痛、恶心、失去平衡、站立不稳,0.0
5384,背痛，四肢无力，头晕，失去平衡,186.0
5385,广泛性焦虑症的症状各不相同。它们可能包括：对与事件影响不成比例的一些领域的持续担忧或焦虑过度思考所有可能的最坏情况结果的计划和解决方案认为情况和事件具有威胁性，即使它们并不困难处理不确定性优柔寡断和害怕做出错误的决定无法放下或放下担忧无法放松，感到不安，感到紧张或紧张难以集中注意力，或感觉大脑“一片空白”身体体征和症状可能包括：疲劳睡眠困难肌肉紧张或肌肉疼痛颤抖，感到焦躁不安或容易受到惊吓出汗恶心，腹泻或肠易激综合征易怒有时你的担忧并没有完全消耗你，但即使没有明显的原因，你仍然会感到焦虑。例如，你可能会对自己或你所爱的人的安全感到强烈的担忧，或者你可能会有一种不好的事情即将发生的普遍感觉。你的焦虑、担心或身体症状会在社交、工作或生活的其他领域给你带来巨大的痛苦。忧虑可以从一个问题转移到另一个问题，并可能随着时间和年龄的变化而变化。儿童和青少年的症状儿童和青少年可能有与成年人相似的担忧，但也可能有过度的担忧：在学校或体育赛事中的表现家庭成员的安全准时（准时）地震、核战争或其他灾难性事件过度担忧的儿童或青少年可能：感到过度焦虑以适应成为完美主义者重做任务因为他们不完美第一次花过多的时间做作业缺乏信心努力争取认可需要对表现有很多保证经常胃痛或其他身体不适避免上学或避免社交场合何时去看医生有些焦虑是正常的，但如果：你觉得你担心得太多，这干扰了你的工作、人际关系或生活的其他部分你感到沮丧或易怒，酗酒或吸毒有问题，或你有其他心理健康问题伴随焦虑你有自杀的想法或行为——立即寻求紧急治疗你的担忧不太可能自行消失，而且随着时间的推移，它们可能会变得更糟。在你的焦虑变得严重之前，试着寻求专业的帮助——早期治疗可能更容易。,408.0
5386,背痛、四肢无力、颈痛、头晕、失去平衡,186.0
5387,我发高烧、严重瘙痒、发冷和呕吐。我也头疼，出了很多汗。此外，我一直感到恶心，肌肉疼痛。,596.0
5388,头痛、胸痛、头晕、失去平衡、注意力不集中,501.0
5389,我一直呼吸困难，咳嗽得很厉害。我一直咳出很多粘稠的粘液痰，还发高烧。,149.0
5390,寒战、乏力、咳嗽、高烧、呼吸困难、出汗、不适、痰、胸痛、心率加快、痰锈,766.0
5391,花粉热症状可能包括：流鼻涕和鼻塞（充血）流泪、发痒、红眼（过敏性结膜炎）打喷嚏咳嗽鼻子发痒、上颚或喉咙粘液顺着喉咙后部流下（鼻后滴漏）眼睛下方出现肿胀、瘀伤的皮肤（过敏性发红）极度疲劳（疲劳），通常是由于睡眠质量差花粉热引发的花粉热症状和体征可能全年出现，也可能在一年中的特定时间（季节性）开始或恶化。花粉热的诱因包括：树木花粉，常见于早春草花粉，常见于春末和夏季豚草花粉，常见于秋季尘螨和蟑螂粪便，它们是宠物全年的皮屑，全年都令人烦恼，但在冬天可能会导致更严重的症状，当房屋关闭时，室内和室外真菌和霉菌的孢子，可以是季节性和全年的花粉热或普通感冒？症状可能是相似的，所以很难判断你是哪种。病情症状发病持续时间花粉热流鼻涕，有稀薄的水样分泌物；接触过敏原后不会立即发烧，只要你接触过敏原普通感冒流鼻涕，有水样或粘稠的黄色分泌物；身体疼痛；接触感冒病毒后1至3天出现低烧3至7天,442.0
5392,背痛、四肢无力、颈痛、头晕、失去平衡,186.0
5393,我便血已经有一段时间了，我感到非常虚弱和疲劳。我想我可能失血过多。,736.0
5394,呕吐、呼吸困难、出汗、胸痛,447.0
5395,短暂性全面健忘症的主要症状是无法创造新的记忆和记住最近的过去。一旦症状得到证实，排除健忘症的其他可能原因是很重要的。你必须有这些迹象和症状才能被诊断为短暂性全面健忘症：突然出现的混乱，包括记忆丧失，被目击者看到是清醒和警觉的，知道你是谁，尽管记忆丧失正常认知，如识别和命名熟悉物体的能力，并遵循简单的指示大脑的特定区域没有损伤的迹象，如无法移动手臂或腿，你无法控制的运动，或理解单词的问题更多可能有助于诊断短暂性全面健忘症的症状和病史：症状持续不超过24小时，通常较短的记忆逐渐恢复没有近期头部受伤在健忘症期间没有癫痫发作的迹象没有活动性癫痫史短暂性全面健忘症的另一个常见迹象是由于无法创造新的记忆，包括重复提问，通常是同一个问题——例如，“我在这里做什么？”或者“我们是怎么到这里的？”,1004.0
5396,持续和反复出现的人格解体或去现实化或两者兼而有之会导致工作、学校或生活中其他重要领域的痛苦和问题。在这些插曲中，你意识到你的超然感只是一种感觉，而不是现实。这种疾病的经历和感受可能很难描述。担心“发疯”会让你全神贯注于检查自己的存在和确定什么是真实的。症状通常始于青少年中期到晚期或成年早期。人格解体——去现实化障碍在儿童和老年人中很少见。人格解体的症状人格解体的症状包括：感觉你是你的思想、感觉、你的身体或你身体的一部分的外部观察者——例如，好像你漂浮在你自己上方的空气中感觉像一个机器人，或者你不能控制你的说话或动作感觉你的身体、腿或胳膊看起来扭曲、变大或变小，或者你的头被棉花包裹着感觉你的感官或对周围世界的反应的情感或身体麻木感觉你的记忆缺乏情感，它们可能是也可能不是你自己的记忆去现实化症状去现实化症状包括：感觉与你周围的环境疏远或不熟悉——例如，就像你生活在电影或梦里感觉与你关心的人在情感上脱节，好像你被一堵玻璃墙隔开周围的环境看起来扭曲、模糊、彩色更少的，二维的或人为的，或更高的意识和你周围环境的清晰度时间感知的扭曲，例如最近的事件感觉像遥远的过去距离的扭曲以及物体的大小和形状人格解体——去现实化障碍的发作可能会持续几个小时、几天、几周甚至几个月。对一些人来说，这些发作会转化为持续的人格解体或去现实化的感觉，可能会周期性地变好或变坏。,277.0
5397,寒战、呕吐、乏力、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
5398,大多数感染蛔虫病的人没有任何迹象或症状。中度到重度的感染会导致各种迹象或症状，这取决于你身体的哪个部位受到影响。在肺部，当你吞下微小的蛔虫病卵后，它们在小肠中孵化，幼虫通过血流或淋巴系统迁移到肺部。在这个阶段，你可能会出现类似哮喘或肺炎的体征和症状，包括：持续咳嗽呼吸急促喘息在肺部停留10至14天后，幼虫会移动到喉咙，在那里你咳出它们，然后吞下它们。在肠道中，幼虫在小肠中成熟为成虫，成虫通常生活在肠道中直到死亡。在轻度或中度蛔虫病中，肠道感染可导致：模糊腹痛恶心呕吐腹泻或便血如果您的肠道中有大量蠕虫，您可能患有：严重腹痛疲劳呕吐体重减轻或营养不良呕吐物或粪便中有蠕虫,74.0
5399,皮疹、高烧、水疱、鼻周红肿、黄痂、软泥,515.0
5400,寒战、呕吐、乏力、高烧、头痛、恶心、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
5401,寒战、呕吐、高烧、出汗、恶心、腹泻、肌肉疼痛,596.0
5402,头痛、胸痛、头晕、失去平衡、注意力不集中,501.0
5403,根据定义，慢性每日头痛每月发生15天或更多，持续时间超过三个月。真正的（原发性）慢性日常头痛不是由其他疾病引起的。有短期和长期的慢性日常头痛。长期头痛持续四个多小时。它们包括：慢性偏头痛慢性紧张型头痛新的每日持续性头痛持续性偏头痛慢性偏头痛这种类型通常发生在有发作性偏头痛病史的人身上。慢性偏头痛倾向于：影响头部的一侧或两侧有搏动、悸动的感觉引起中度至重度疼痛，并且它们引起以下至少一种：恶心、呕吐或对光和声音都敏感慢性紧张型头痛这些头痛倾向于：影响头部的两侧引起轻度至中度疼痛引起感觉压迫或紧绷的疼痛，但不是搏动性的新的每日持续性头痛这些头痛突然出现，通常发生在没有头痛史的人身上。它们在你第一次头痛的三天内变得持续。它们：经常影响你的头部两侧引起感觉像压迫或收紧的疼痛，但不是搏动引起轻度至中度疼痛可能具有慢性偏头痛或慢性紧张型头痛的特征持续性偏头痛这些头痛：只影响你头部的一侧是日常的和持续的，没有无痛期引起中度疼痛伴有剧烈疼痛的尖峰对处方止痛药有反应吲哚美辛（吲哚美辛）可随着偏头痛样症状的发展而变得严重此外，持续性偏头痛头痛与以下至少一种症状有关：受影响一侧的眼睛流泪或发红鼻塞或流鼻涕眼睑下垂或瞳孔缩小坐立不安的感觉,209.0
5404,我很难吃东西，因为我觉得我要吐了。我也有很多胃灼热和喉咙刺痛的感觉。,403.0
5405,呕吐、眼窝凹陷、脱水、腹泻,402.0
5406,胃痛、胃酸过多、舌溃疡、呕吐、咳嗽、胸痛,412.0
5407,关节痛、呕吐、疲劳、皮肤发黄、尿黑、恶心、食欲不振、眼睛发黄,467.0
5408,寒战、呕吐、高烧、出汗、头痛、恶心、腹泻、肌肉疼痛,596.0
5409,我一直呼吸困难，咳出很多粘液。我也感到很累很虚弱。,149.0
5410,我一直咳嗽得很厉害，呼吸困难。我喉咙疼，感觉胸口有很多痰。我一直流鼻涕，感觉很闷。,234.0
5411,皮疹、关节痛、脱皮、银粉样粉尘、指甲小凹痕、指甲发炎,822.0
5412,关节痛，颈痛，膝痛，髋关节痛，关节肿胀，行走疼痛,700.0
5413,眼睛凹陷，脱水，腹泻,402.0
5414,寒战、呕吐、乏力、高烧、头痛、恶心、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
5415,痉挛、瘀伤、肥胖、腿肿、血管肿、小腿静脉突出,1047.0
5416,呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,504.0
5417,瘙痒、皮疹、胃痛、烧灼感、排尿,308.0
5418,我最近感到又渴又饿。我也一直觉得很累。,284.0
5419,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，抑郁，易怒，视力障碍,630.0
5420,在过去的一周里，我一直胃痛。即使药物治疗也没有好转。我想吐，什么都吃不下。我已经变得很虚弱了。,1026.0
5421,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
5422,我全身都起疹子，又红又痒。我也有一些看起来像粉刺的小肿块和一些奇怪的斑块，它们的颜色与我皮肤的其他部分不同。,394.0
5423,呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,33.0
5424,我的手指和脚底皮肤又厚又裂，经常疼痛和出血。皮肤也发痒，布满鳞片。,822.0
5425,关节痛、呕吐、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,468.0
5426,CRPS的体征和症状包括：CRPS持续烧灼感或悸动性疼痛，通常发生在手臂、腿、手或脚对触摸敏感或疼痛区域的冷肿胀皮肤温度的变化——在出汗和寒冷之间交替皮肤颜色的变化，从白色和斑点到红色或蓝色皮肤纹理的变化，在受影响的区域可能变得柔软、薄或有光泽头发和指甲生长的变化关节僵硬、肿胀和损伤肌肉痉挛、震颤和虚弱（萎缩）受影响身体部位的移动能力下降症状可能随着时间的推移而变化，并且因人而异。疼痛、肿胀、发红、明显的温度变化和过敏（特别是对寒冷和触摸）通常首先出现。随着时间的推移，受影响的肢体会变得寒冷和苍白。它可能会经历皮肤和指甲的变化以及肌肉痉挛和收紧。一旦发生这些变化，病情往往是不可逆的。CRPS偶尔会从源头扩散到身体的其他部位，如对侧肢体。CRPS对一些人来说，CRPS的症状和体征会自行消失。在其他情况下，症状和体征可能会持续数月至数年。在病程早期开始治疗可能是最有效的。,257.0
5427,我背痛，呼吸困难，胳膊和腿无力。我也有眩晕和平衡问题，脖子疼。,186.0
5428,头痛、胸痛、头晕、失去平衡、注意力不集中,501.0
5429,1型糖尿病的症状可以突然出现，可能包括：感觉比平时更渴，尿很多，夜间从未尿床的儿童尿床，感觉非常饥饿，体重下降，没有尝试，感觉烦躁或有其他情绪变化，感觉疲劳和虚弱，视力模糊,1022.0
5430,我经常流鼻涕和打喷嚏。我的眼睛又痒又流泪，还经常咳嗽。我的头一直疼。,35.0
5431,我吞咽食物有困难，因为我的喉咙感觉像在关闭，我嘴里有一种不好的味道。,403.0
5432,脂肪瘤可以发生在身体的任何部位。它们通常是：位于皮肤下。它们通常发生在颈部、肩部、背部、腹部、手臂和大腿。摸起来又软又软。他们也很容易移动与轻微的手指压力。一般小。脂肪瘤的直径通常小于2英寸（5厘米），但它们可以生长。有时候很痛苦。如果脂肪瘤生长并压迫附近的神经，或者如果它们包含许多血管，那么脂肪瘤会很痛。,578.0
5433,带状疱疹打开弹出对话框关闭带状疱疹带状疱疹带状疱疹的特征是面部或躯干一侧有限区域的疼痛或刺痛感，随后是红色皮疹和充满液体的小水泡。带状疱疹打开弹出对话框带状疱疹打开弹出对话框打开弹出对话框关闭带状疱疹带状疱疹的特征是面部或躯干一侧有限区域的疼痛或刺痛感，随后是红色皮疹和充满液体的小水泡。闭合性带状疱疹带状疱疹的特征是面部或躯干一侧有限区域的疼痛或刺痛感，随后是带有充满液体的小水泡的红色皮疹。闭合性带状疱疹带状疱疹的特征是面部或躯干一侧有限区域的疼痛或刺痛感，随后是带有充满液体的小水泡的红色皮疹。闭合闭合闭合带状疱疹带状疱疹的特征是面部或躯干一侧有限区域的疼痛或刺痛感，随后是带有充满液体的小水泡的红色皮疹。带状疱疹带状疱疹的特征是面部或躯干一侧有限区域的疼痛或刺痛感，随后是带有充满液体的小水泡的红色皮疹。带状疱疹的特征是面部或躯干一侧有限区域的疼痛或刺痛感，随后是带有充满液体的小水泡的红色皮疹。带状疱疹症状通常只影响身体一侧的一小部分。这些症状可能包括：疼痛、烧灼感或刺痛对触摸敏感疼痛后几天开始出现红色皮疹充满液体的水泡破裂并结痂瘙痒一些人还会经历：发烧头痛对轻度疲劳敏感疼痛通常是带状疱疹的第一个症状。对一些人来说，疼痛可能会很剧烈。根据疼痛的位置，有时会被误认为是心脏、肺或肾脏的问题。有些人经历带状疱疹疼痛，但从未出现皮疹。最常见的是，带状疱疹发展为一条带状水泡，包裹在躯干的左侧或右侧。有时带状疱疹发生在一只眼睛周围或颈部或面部的一侧。,904.0
5434,寒战、乏力、高烧、头痛、恶心、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
5435,呕吐、头痛、身体一侧无力、感觉器官改变,718.0
5436,唾液腺打开弹出对话框关闭唾液腺唾液腺有三对主要的唾液腺——腮腺、舌下和颌下腺。每个腺体都有自己的管道（导管）从腺体通向口腔。唾液腺打开弹出对话框唾液腺打开弹出对话框打开弹出对话框关闭唾液腺唾液腺有三对主要的唾液腺——腮腺、舌下和颌下腺。每个腺体都有自己的管道（导管）从腺体通向口腔。闭合唾液腺唾液腺有三对主要的唾液腺——腮腺、舌下和颌下腺。每个腺体都有自己的管道（导管）从腺体通向口腔。闭合唾液腺唾液腺有三对主要的唾液腺——腮腺、舌下和颌下腺。每个腺体都有自己的管道（导管）从腺体通向口腔。关闭关闭唾液腺唾液腺有三对主要的唾液腺——腮腺、舌下和颌下腺。每个腺体都有自己的管道（导管）从腺体通向口腔。唾液腺有三对主要的唾液腺——腮腺、舌下和颌下腺。每个腺体都有自己的管道（导管）从腺体通向口腔。有三对主要的唾液腺——腮腺、舌下和颌下腺。每个腺体都有自己的管道（导管）从腺体通向口腔。干燥综合征的两个主要症状是：干眼症。你的眼睛可能会灼伤、发痒或有砂砾感——好像里面有沙子。口干。你的嘴里可能会感觉塞满了棉花，难以吞咽或说话。一些干燥综合征患者也有以下一种或多种症状：关节疼痛，肿胀和僵硬肿胀的唾液腺——特别是位于下巴后面和耳朵前面的那一套皮疹或皮肤干燥阴道干燥持续干咳长期疲劳,909.0
5437,呕吐、消化不良、食欲不振、气体排出、内部瘙痒,735.0
5438,瘙痒、乏力、嗜睡、皮肤发黄、尿黑、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,465.0
5439,排尿灼热、膀胱不适、尿臭、尿感持续,1035.0
5440,背痛、四肢无力、颈痛、头晕、失去平衡,186.0
5441,排尿灼热、膀胱不适、尿臭、尿感持续,1035.0
5442,胃痛、胃酸过多、舌溃疡、呕吐、咳嗽、胸痛,412.0
5443,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
5444,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
5445,瘙痒、呕吐、乏力、体重减轻、高烧、皮肤发黄、尿黑、腹痛,541.0
5446,我的淋巴结很疼。我全身都是皮疹，因此我晚上睡不着觉。,193.0
5447,大多数暴食症患者超重或肥胖，但你可能处于正常体重。暴食症的行为和情绪迹象和症状包括：在特定时间内吃异常大量的食物，例如在两个多小时内感觉你的饮食行为失去控制即使你吃饱了或不饿了也要吃在暴饮暴食期间快速进食直到你不舒服地吃饱经常独自或秘密进食对你的饮食感到沮丧、厌恶、羞愧、内疚或不安经常节食，可能没有减肥与暴食症患者不同，暴饮暴食后，你不会定期通过呕吐、使用泻药或过度运动来补偿额外摄入的热量。你可以试着节食或吃正常的食物。但是限制你的饮食可能只会导致更多的暴饮暴食。暴饮暴食症的严重程度取决于一周内暴饮暴食发作的频率。,110.0
5448,我最近关节一直很疼。我的脖子一直很僵硬，我很难移动它。我的关节一直在肿胀，我很难在不感到僵硬的情况下四处走动。走路也很痛苦。,72.0
5449,皮疹、高烧、鼻周红肿、黄痂、软泥,515.0
